Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,07-01-2026,17:13:36,00:18:08,,140,,,,,125,,,,,,,,,,played pickleball before this. some light left knee pain,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:10:17,142,,,,,,,,,
,00:10:18,142,,,,,,,,,
,00:10:19,143,,,,,,,,,
,00:10:20,143,,,,,,,,,
,00:10:21,143,,,,,,,,,
,00:10:22,143,,,,,,,,,
,00:10:23,142,,,,,,,,,
,00:10:24,142,,,,,,,,,
,00:10:25,142,,,,,,,,,
,00:10:26,144,,,,,,,,,
,00:10:27,144,,,,,,,,,
,00:10:28,144,,,,,,,,,
,00:10:29,144,,,,,,,,,
,00:10:30,143,,,,,,,,,
,00:10:31,142,,,,,,,,,
,00:10:32,142,,,,,,,,,
,00:10:33,141,,,,,,,,,
,00:10:34,141,,,,,,,,,
,00:10:35,141,,,,,,,,,
,00:10:36,141,,,,,,,,,
,00:10:37,141,,,,,,,,,
,00:10:38,141,,,,,,,,,
,00:10:39,141,,,,,,,,,
,00:10:40,140,,,,,,,,,
,00:10:41,140,,,,,,,,,
,00:10:42,140,,,,,,,,,
,00:10:43,140,,,,,,,,,
,00:10:44,140,,,,,,,,,
,00:10:45,140,,,,,,,,,
,00:10:46,140,,,,,,,,,
,00:10:47,140,,,,,,,,,
,00:10:48,140,,,,,,,,,
,00:10:49,140,,,,,,,,,
,00:10:50,141,,,,,,,,,
,00:10:51,141,,,,,,,,,
,00:10:52,141,,,,,,,,,
,00:10:53,141,,,,,,,,,
,00:10:54,141,,,,,,,,,
,00:10:55,141,,,,,,,,,
,00:10:56,141,,,,,,,,,
,00:10:57,141,,,,,,,,,
,00:10:58,142,,,,,,,,,
,00:10:59,142,,,,,,,,,
,00:11:00,142,,,,,,,,,
,00:11:01,142,,,,,,,,,
,00:11:02,142,,,,,,,,,
,00:11:03,142,,,,,,,,,
,00:11:04,142,,,,,,,,,
,00:11:05,143,,,,,,,,,
,00:11:06,143,,,,,,,,,
,00:11:07,142,,,,,,,,,
,00:11:08,142,,,,,,,,,
,00:11:09,142,,,,,,,,,
